song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
ABC,6D8kc7RO0rqBLSo2YPflJ5,66,1970-05-08,day,{'isrc': 'USMO17082628'},https://open.spotify.com/track/6D8kc7RO0rqBLSo2YPflJ5,"[{'artist_name': 'The Jackson 5', 'artist_id': '2iE18Oxc8YSumAU232n4rW'}]",,,,,,,,,,,,
Love Will Keep Us Together,4pCNJwixy2ImFncaPY2yE2,61,1975-01-01,day,{'isrc': 'USAM17500299'},https://open.spotify.com/track/4pCNJwixy2ImFncaPY2yE2,"[{'artist_name': 'Captain & Tennille', 'artist_id': '7BEfMxbaqx6dOpbtlEqScm'}]",0.621,0.788,4.0,-4.326,1.0,0.0314,0.354,0.0,0.305,0.926,129.62,205493.0
Papa Was A Rolling Stone,5Lno0hPhvo7BzXVLQzDIS3,42,2001,year,{'isrc': 'USMC30610164'},https://open.spotify.com/track/5Lno0hPhvo7BzXVLQzDIS3,"[{'artist_name': 'The Temptations', 'artist_id': '3RwQ26hR2tJtA8F9p2n7jG'}]",,,,,,,,,,,,
Changes - 2015 Remaster,0LrwgdLsFaWh9VXIjBRe8t,67,1971-12-17,day,{'isrc': 'USJT11500128'},https://open.spotify.com/track/0LrwgdLsFaWh9VXIjBRe8t,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.547,0.308,0.0,-11.75,1.0,0.0377,0.505,0.0,0.109,0.41,114.719,217747.0
Brick House,5VJjhHyG8NZ5xdgG6uTb3P,65,1977-01-01,day,{'isrc': 'USMO17700548'},https://open.spotify.com/track/5VJjhHyG8NZ5xdgG6uTb3P,"[{'artist_name': 'Commodores', 'artist_id': '6twIAGnYuIT1pncMAsXnEm'}]",0.831,0.782,4.0,-10.48,0.0,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893.0
"I Love You, I Honestly Love You",5q8UoqDHPe9bU4R5bbvcJF,49,1974-05-01,day,{'isrc': 'US86A2100724'},https://open.spotify.com/track/5q8UoqDHPe9bU4R5bbvcJF,"[{'artist_name': 'Olivia Newton-John', 'artist_id': '4BoRxUdrcgbbq1rxJvvhg9'}]",,,,,,,,,,,,
Roxanne,3EYOJ48Et32uATr9ZmLnAo,78,1978-11-02,day,{'isrc': 'GBAAM0201086'},https://open.spotify.com/track/3EYOJ48Et32uATr9ZmLnAo,"[{'artist_name': 'The Police', 'artist_id': '5NGO30tJxFlKixkPSgXcFE'}]",0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,191947.0
Baker Street,5gOd6zDC8vhlYjqbQdJVWP,70,1978,year,{'isrc': 'GBAYE7800619'},https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP,"[{'artist_name': 'Gerry Rafferty', 'artist_id': '7tjbDPvrdvDshcpEMXKRVb'}]",0.497,0.349,7.0,-14.0,1.0,0.0297,0.0929,0.028,0.259,0.421,113.762,365627.0
Angie - Remastered 2009,1GcVa4jFySlun4jLSuMhiq,73,1973-08-31,day,{'isrc': 'GBUM70909413'},https://open.spotify.com/track/1GcVa4jFySlun4jLSuMhiq,"[{'artist_name': 'The Rolling Stones', 'artist_id': '22bE4uQ6baNwSHPVcDxLCe'}]",0.429,0.554,9.0,-6.128,0.0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000.0
Brass in Pocket - 2006 Remaster,1QaJWSCk3UMKLotnPCIHh1,58,1980-01-11,day,{'isrc': 'GBAHT0600747'},https://open.spotify.com/track/1QaJWSCk3UMKLotnPCIHh1,"[{'artist_name': 'Pretenders', 'artist_id': '0GByy3DcfbQwDvXGCWmzv9'}]",,,,,,,,,,,,
Shadow Dancing,3unwRUV5qbjMmH3NJtaODy,56,1978-04-04,day,{'isrc': 'NLF057890050'},https://open.spotify.com/track/3unwRUV5qbjMmH3NJtaODy,"[{'artist_name': 'Andy Gibb', 'artist_id': '4YPqbAiLzBg5DIfsgQZ8QK'}]",0.74,0.598,7.0,-9.658,0.0,0.0321,0.15,0.0,0.0664,0.952,101.933,276000.0
Bang a Gong (Get It On) - 2003 Remaster,6FsQrRpBLgsrFeAeiQqytm,61,1971-09-24,day,{'isrc': 'USRE10300007'},https://open.spotify.com/track/6FsQrRpBLgsrFeAeiQqytm,"[{'artist_name': 'T. Rex', 'artist_id': '3dBVyJ7JuOMt4GE9607Qin'}]",0.729,0.818,2.0,-9.992,1.0,0.0732,0.157,0.285,0.195,0.907,125.811,267000.0
You Are The Sunshine Of My Life,0n2pjCIMKwHSXoYfEbYMfX,68,1972-10-28,day,{'isrc': 'USMO17282852'},https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.519,0.46,11.0,-14.53,1.0,0.0688,0.823,5.97e-05,0.243,0.675,132.082,178200.0
"I Feel Love - 12"" Version",7B7lf3sIze5VR2WuYttn18,60,1979-04-25,day,{'isrc': 'USPR37800054'},https://open.spotify.com/track/7B7lf3sIze5VR2WuYttn18,"[{'artist_name': 'Donna Summer', 'artist_id': '2eogQKWWoohI3BSnoG7E2U'}]",0.692,0.79,5.0,-14.065,1.0,0.0416,0.074,0.711,0.101,0.96,128.13,495187.0
Just My Imagination (Running Away With Me),39Bd345OWEhRNyfayhp9gv,63,1971-01-01,day,{'isrc': 'USMO17100074'},https://open.spotify.com/track/39Bd345OWEhRNyfayhp9gv,"[{'artist_name': 'The Temptations', 'artist_id': '3RwQ26hR2tJtA8F9p2n7jG'}]",0.425,0.242,0.0,-15.424,1.0,0.0267,0.88,0.0118,0.195,0.477,92.472,228160.0
Rhinestone Cowboy,0VwTeYNjcl30DyQlt3GPe0,65,1975,year,{'isrc': 'USCN18600038'},https://open.spotify.com/track/0VwTeYNjcl30DyQlt3GPe0,"[{'artist_name': 'Glen Campbell', 'artist_id': '59hLmB5DrdihCYtNeFeW1U'}]",0.644,0.633,0.0,-8.006,1.0,0.0261,0.102,6.82e-05,0.227,0.647,115.191,194453.0
Joy To The World,2ymeOsYijJz09LfKw3yM2x,62,1970-01-01,day,{'isrc': 'USMC17047804'},https://open.spotify.com/track/2ymeOsYijJz09LfKw3yM2x,"[{'artist_name': 'Three Dog Night', 'artist_id': '4FAEZeJcsYYBkNq2D3KGTV'}]",0.649,0.679,2.0,-12.515,1.0,0.0316,0.464,0.00121,0.339,0.971,126.867,220573.0
Lean on Me,3M8FzayQWtkvOhqMn2V4T2,70,1972-05-01,day,{'isrc': 'USSM17200461'},https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2,"[{'artist_name': 'Bill Withers', 'artist_id': '1ThoqLcyIYvZn7iWbj8fsj'}]",0.619,0.22,0.0,-13.843,1.0,0.0667,0.782,1.19e-05,0.124,0.423,75.16,258835.0
Alone Again (Naturally),54pvEYFocTlvIAQOfXSjqV,71,1972-01-01,day,{'isrc': 'GBEQJ0400002'},https://open.spotify.com/track/54pvEYFocTlvIAQOfXSjqV,"[{'artist_name': ""Gilbert O'Sullivan"", 'artist_id': '4HVmeVTQBgvTuvjB1JYwaf'}]",,,,,,,,,,,,
All Right Now,1gcESexgftSuLuML57Y69q,68,1970-06-26,day,{'isrc': 'GBAAN7000001'},https://open.spotify.com/track/1gcESexgftSuLuML57Y69q,"[{'artist_name': 'Free', 'artist_id': '2e53aHBQdCMKWqHDuyJsjC'}]",0.787,0.472,2.0,-12.824,1.0,0.0832,0.221,0.000336,0.153,0.824,120.059,330643.0
Best of My Love,2M2WJ7gBlcKNxdhyfPp9zY,70,1977-06-10,day,{'isrc': 'USSM17700716'},https://open.spotify.com/track/2M2WJ7gBlcKNxdhyfPp9zY,"[{'artist_name': 'The Emotions', 'artist_id': '64CuUOOirKmdAYLQSfaOyr'}]",0.784,0.713,0.0,-6.865,1.0,0.0339,0.447,0.14,0.0904,0.97,115.443,220560.0
Just the Way You Are,49MHCPzvMLXhRjDantBMVH,73,1977,year,{'isrc': 'USSM17700371'},https://open.spotify.com/track/49MHCPzvMLXhRjDantBMVH,"[{'artist_name': 'Billy Joel', 'artist_id': '6zFYqv1mOsgBRQbae3JJ9e'}]",0.589,0.453,7.0,-8.912,1.0,0.0397,0.703,2.54e-05,0.134,0.513,139.148,290573.0
War,4ZEEcEMGjkWOfZNBcIB9yE,59,1970-01-01,day,{'isrc': 'USMO17000050'},https://open.spotify.com/track/4ZEEcEMGjkWOfZNBcIB9yE,"[{'artist_name': 'Edwin Starr', 'artist_id': '1B8AXU6gIIafpyLEpbcv1u'}]",0.59,0.671,1.0,-12.484,1.0,0.154,0.0939,0.0,0.248,0.736,109.333,200267.0
Hot Stuff,2zMJN9JvDlvGP4jB03l1Bz,68,1979-04-25,day,{'isrc': 'USPR37907202'},https://open.spotify.com/track/2zMJN9JvDlvGP4jB03l1Bz,"[{'artist_name': 'Donna Summer', 'artist_id': '2eogQKWWoohI3BSnoG7E2U'}]",0.823,0.743,0.0,-13.98,1.0,0.0316,0.00559,0.0306,0.0707,0.966,120.471,314760.0
Old Time Rock And Roll - Remastered 2011,5jQI0mj9xWX6m8TymhzWll,41,2011-11-21,day,{'isrc': 'USHRD1123010'},https://open.spotify.com/track/5jQI0mj9xWX6m8TymhzWll,"[{'artist_name': 'Bob Seger', 'artist_id': '485uL27bPomh29R4JmQehQ'}]",,,,,,,,,,,,
Da Ya Think I'm Sexy?,4z7maGZkAonDlXlwo8q69f,73,1978-11-24,day,{'isrc': 'USWB10807926'},https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.715,0.689,2.0,-8.065,0.0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333.0
Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,74,1973-10-05,day,{'isrc': 'GBUM71304955'},https://open.spotify.com/track/5Wj1rJnCLpMHdLaxsFtJLs,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,81,1979-11-30,day,{'isrc': 'GBN9Y1100099'},https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV,"[{'artist_name': 'Pink Floyd', 'artist_id': '0k17h0D3J5VfsdmQ1iZtE9'}]",,,,,,,,,,,,
Free Bird,5EWPGh7jbTNO2wakv8LjUI,78,1973-01-01,day,{'isrc': 'USMC17301722'},https://open.spotify.com/track/5EWPGh7jbTNO2wakv8LjUI,"[{'artist_name': 'Lynyrd Skynyrd', 'artist_id': '4MVyzYMgTwdP7Z49wAZHx0'}]",0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107.0
