song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
50 Ways to Leave Your Lover,6Qb7gtV6Q4MnUjSbkFcopl,74,1975-10-25,day,{'isrc': 'USSM11002304'},https://open.spotify.com/track/6Qb7gtV6Q4MnUjSbkFcopl,"[{'artist_name': 'Paul Simon', 'artist_id': '2CvCyf1gEVhI0mX6aFXmVI'}]",0.815,0.372,7.0,-12.814,1.0,0.0752,0.166,0.000116,0.0767,0.293,101.684,217347.0
"Evergreen (Love Theme from ""A Star Is Born"")",2IcqY68BxP1ONPi3ME6aje,55,1976-11,month,{'isrc': 'USSM10001384'},https://open.spotify.com/track/2IcqY68BxP1ONPi3ME6aje,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.186,114.224,184800.0
"Money, Money, Money",3lKN03PDeBnXZS7sDukRBt,70,1976,year,{'isrc': 'SEAYD7601060'},https://open.spotify.com/track/3lKN03PDeBnXZS7sDukRBt,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Let 'Em In - 2014 Remaster,37RqEET1SYQaAcHDxDQLZY,60,1976-03-25,day,{'isrc': 'GBCCS1400014'},https://open.spotify.com/track/37RqEET1SYQaAcHDxDQLZY,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Dancing Queen,0GjEhVFGZW8afUYGChu3Rr,83,1976,year,{'isrc': 'SEAYD7601020'},https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,83,1976-12-08,day,{'isrc': 'USEE11300353'},https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376.0
I Wish,687YZan9Gol1UVvbpUSO6Y,66,1976-09-28,day,{'isrc': 'USMO17682657'},https://open.spotify.com/track/687YZan9Gol1UVvbpUSO6Y,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",,,,,,,,,,,,
Tonight's the Night (Gonna Be Alright) - 2009 Remaster,10LRRKPmx8uHcSxLVWK0ct,57,1976,year,{'isrc': 'USWB10900470'},https://open.spotify.com/track/10LRRKPmx8uHcSxLVWK0ct,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.55,0.514,11.0,-12.617,1.0,0.0523,0.336,0.125,0.382,0.724,136.542,237120.0
You Should Be Dancing,2xiOdusRnZezQok1RgLNeS,70,1976-01-01,day,{'isrc': 'NLF057690020'},https://open.spotify.com/track/2xiOdusRnZezQok1RgLNeS,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.681,0.716,0.0,-10.911,1.0,0.0333,0.0182,0.17,0.337,0.963,123.009,256493.0
"Knowing Me, Knowing You",798cuJeotvXP8UVa8GJPnD,67,1976,year,{'isrc': 'SEAYD7601050'},https://open.spotify.com/track/798cuJeotvXP8UVa8GJPnD,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
The First Cut Is the Deepest,3FeYjbIVqvAhuTcwsE6K3v,60,1976,year,{'isrc': 'USWB10001979'},https://open.spotify.com/track/3FeYjbIVqvAhuTcwsE6K3v,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.546,0.627,0.0,-9.037,1.0,0.0244,0.316,0.00114,0.096,0.764,81.278,271200.0
Love Hangover,4UqPeeSyRt59KZmC0aA2Ni,50,1976-02-10,day,{'isrc': 'USMO10500228'},https://open.spotify.com/track/4UqPeeSyRt59KZmC0aA2Ni,"[{'artist_name': 'Diana Ross', 'artist_id': '3MdG05syQeRYPPcClLaUGl'}]",0.508,0.669,1.0,-10.34,1.0,0.0377,0.24,0.0154,0.0523,0.878,112.436,468640.0
New Kid in Town - 2013 Remaster,6Zyz8lsnMFpIrCTuvGurCB,66,1976-12-08,day,{'isrc': 'USEE11300354'},https://open.spotify.com/track/6Zyz8lsnMFpIrCTuvGurCB,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.649,0.425,4.0,-9.811,1.0,0.0267,0.378,0.0013,0.108,0.651,107.383,304926.0
Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,78,1977-02-04,day,{'isrc': 'USWB10400050'},https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",,,,,,,,,,,,
Got To Get You Into My Life - Remastered 2009,3tGhRLgcCP6SIZU3tbGl7l,56,1966-08-05,day,{'isrc': 'GBAYE0601505'},https://open.spotify.com/track/3tGhRLgcCP6SIZU3tbGl7l,"[{'artist_name': 'The Beatles', 'artist_id': '3WrFJ7ztbogyGnTHbHJFl2'}]",0.521,0.524,0.0,-6.136,1.0,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,149240.0
Sorry Seems To Be The Hardest Word,6XfxmT5QNCXvpZA6PKfWVL,64,1976-01-01,day,{'isrc': 'GBALX7600002'},https://open.spotify.com/track/6XfxmT5QNCXvpZA6PKfWVL,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
I Need To Be In Love,5CMPmGVhRhNLZ1PIyYJG5O,43,1976-01-01,day,{'isrc': 'USAM17600068'},https://open.spotify.com/track/5CMPmGVhRhNLZ1PIyYJG5O,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",,,,,,,,,,,,
Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,68,1976-12-10,day,{'isrc': 'GBUM71029613'},https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",,,,,,,,,,,,
Silly Love Songs - 2014 Remaster,3uiMBldZ07pW0ySHDX5gzE,62,1976-03-25,day,{'isrc': 'GBCCS1400019'},https://open.spotify.com/track/3uiMBldZ07pW0ySHDX5gzE,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Sir Duke,4pNiE4LCVV74vfIBaUHm1b,72,1976-09-28,day,{'isrc': 'USMO17600526'},https://open.spotify.com/track/4pNiE4LCVV74vfIBaUHm1b,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.588,0.568,6.0,-9.766,1.0,0.0672,0.16,0.0,0.0792,0.952,106.938,232760.0
Love So Right,2rVxsVGLFssDfM5B9BUL0K,57,1976-01-01,day,{'isrc': 'GBAKW7601014'},https://open.spotify.com/track/2rVxsVGLFssDfM5B9BUL0K,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.575,0.405,4.0,-13.346,1.0,0.0279,0.345,5.91e-05,0.645,0.558,80.983,215493.0
Enjoy Yourself,4OdhWe5GZTkwAuNXLQZImM,46,1976-11-05,day,{'isrc': 'USSM19915101'},https://open.spotify.com/track/4OdhWe5GZTkwAuNXLQZImM,"[{'artist_name': 'The Jacksons', 'artist_id': '2yrbLiuBmc9j81lTX3XUuI'}]",,,,,,,,,,,,
More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,77,1976,year,{'isrc': 'USSM17600941'},https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF,"[{'artist_name': 'Boston', 'artist_id': '29kkCKKGXheHuoO829FxWK'}]",0.377,0.682,7.0,-8.039,1.0,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133.0
There's A Kind Of Hush,23WcHb3tHuIfjQXqm19FLm,45,1976-01-01,day,{'isrc': 'USAM17600064'},https://open.spotify.com/track/23WcHb3tHuIfjQXqm19FLm,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",,,,,,,,,,,,
Fernando,4BM8yJ0PzBi2ZewpMTOxtx,70,1976,year,{'isrc': 'SEAYD7602070'},https://open.spotify.com/track/4BM8yJ0PzBi2ZewpMTOxtx,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
You're in My Heart (The Final Acclaim),2pkPeaj86ZEVHhgAEncfp0,58,1977,year,{'isrc': 'USWB10001989'},https://open.spotify.com/track/2pkPeaj86ZEVHhgAEncfp0,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.553,0.328,9.0,-10.797,1.0,0.0341,0.643,0.0,0.109,0.345,103.472,270960.0
The Name Of The Game,1lDo24S34NvI1pAg7Oxldc,60,1977,year,{'isrc': 'SEAYD7702040'},https://open.spotify.com/track/1lDo24S34NvI1pAg7Oxldc,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,86,1977-02-04,day,{'isrc': 'USWB11301111'},https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0
Two Out of Three Ain't Bad,2ph0hzV1kCVhR82E2La4q5,59,1977-10-21,day,{'isrc': 'USSM11206828'},https://open.spotify.com/track/2ph0hzV1kCVhR82E2La4q5,"[{'artist_name': 'Meat Loaf', 'artist_id': '7dnB1wSxbYa8CejeVg98hz'}]",0.586,0.48,9.0,-9.138,1.0,0.0243,0.385,0.0,0.0947,0.488,79.873,324440.0
Cold as Ice,7vidktgNZFQylTgH1GEnMs,69,1977-03-08,day,{'isrc': 'USAT29900657'},https://open.spotify.com/track/7vidktgNZFQylTgH1GEnMs,"[{'artist_name': 'Foreigner', 'artist_id': '6IRouO5mvvfcyxtPDKMYFN'}]",0.516,0.486,3.0,-11.81,0.0,0.0272,0.0987,1.48e-06,0.143,0.471,132.542,200573.0
How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,79,1979-01-01,day,{'isrc': 'GBAKW7701005'},https://open.spotify.com/track/2JoZzpdeP2G6Csfdq5aLXP,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.633,0.357,5.0,-9.366,0.0,0.0264,0.105,0.0,0.133,0.674,104.938,245200.0
Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,73,1977-02-04,day,{'isrc': 'USWB10400049'},https://open.spotify.com/track/4bEb3KE4mSKlTFjtWJQBqO,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",,,,,,,,,,,,
My Heart Belongs to Me,7u2FvRYl39hmNHklBlsjkm,41,1977-06-01,day,{'isrc': 'USSM10023966'},https://open.spotify.com/track/7u2FvRYl39hmNHklBlsjkm,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",0.274,0.209,0.0,-15.723,0.0,0.0328,0.743,6.84e-06,0.183,0.297,139.316,201160.0
Sound and Vision - 2017 Remaster,1vP2JEXRsGrFbwOZ0foOQ5,61,1977,year,{'isrc': 'USJT11600370'},https://open.spotify.com/track/1vP2JEXRsGrFbwOZ0foOQ5,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.667,0.804,2.0,-8.583,1.0,0.0398,0.0328,0.0544,0.0632,0.759,105.797,184382.0
We Are The Champions - Remastered 2011,7ccI9cStQbQdystvc6TvxD,63,1977-10-28,day,{'isrc': 'GBUM71029619'},https://open.spotify.com/track/7ccI9cStQbQdystvc6TvxD,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.268,0.459,7.0,-6.948,0.0,0.0346,0.378,0.0,0.119,0.172,64.223,179200.0
Way Down,0JnEaldTC6IFyUGOqppFdG,42,1977-07-19,day,{'isrc': 'USRC17601898'},https://open.spotify.com/track/0JnEaldTC6IFyUGOqppFdG,"[{'artist_name': 'Elvis Presley', 'artist_id': '43ZHCT0cAZBISjO8DG9PnE'}]",,,,,,,,,,,,
Mull Of Kintyre - Remastered 1993,5yrgufPBA1PqSIOHZHrkYa,49,1978-03-31,day,{'isrc': 'GBCCS0700356'},https://open.spotify.com/track/5yrgufPBA1PqSIOHZHrkYa,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Desirée,5uI3iu53ZdqUblhi6qNhlJ,42,1977,year,{'isrc': 'USUG11400651'},https://open.spotify.com/track/5uI3iu53ZdqUblhi6qNhlJ,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}]",0.61,0.475,0.0,-11.981,1.0,0.0323,0.13,1.09e-06,0.0837,0.751,118.148,197427.0
Take A Chance On Me,5BckPAYcKEJuYs1eV1BHHe,75,1977,year,{'isrc': 'SEAYD7702020'},https://open.spotify.com/track/5BckPAYcKEJuYs1eV1BHHe,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,78,1979-01-01,day,{'isrc': 'NLF057790034'},https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0
Lay Down Sally,6io0LJIP9ntX35hTfaxwQG,62,1977-11-01,day,{'isrc': 'NLF057790026'},https://open.spotify.com/track/6io0LJIP9ntX35hTfaxwQG,"[{'artist_name': 'Eric Clapton', 'artist_id': '6PAt558ZEZl0DmdXlnjMgD'}]",0.69,0.5,4.0,-16.145,0.0,0.0909,0.598,0.0288,0.11,0.586,191.539,236093.0
Just the Way You Are,49MHCPzvMLXhRjDantBMVH,73,1977,year,{'isrc': 'USSM17700371'},https://open.spotify.com/track/49MHCPzvMLXhRjDantBMVH,"[{'artist_name': 'Billy Joel', 'artist_id': '6zFYqv1mOsgBRQbae3JJ9e'}]",0.589,0.453,7.0,-8.912,1.0,0.0397,0.703,2.54e-05,0.134,0.513,139.148,290573.0
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),3CrFr7JnfUHJYX5I49e9TV,38,1977-10-10,day,{'isrc': 'USAM17700059'},https://open.spotify.com/track/3CrFr7JnfUHJYX5I49e9TV,"[{'artist_name': 'Carpenters', 'artist_id': '1eEfMU2AhEo7XnKgL7c304'}]",0.431,0.273,11.0,-14.677,1.0,0.0468,0.37,0.000247,0.439,0.339,130.617,425893.0
Bicycle Race - Remastered 2011,3lUx27TOwV2nAiKwnYYXxe,52,1978-11-10,day,{'isrc': 'GBUM71029608'},https://open.spotify.com/track/3lUx27TOwV2nAiKwnYYXxe,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",,,,,,,,,,,,
Sandy - From “Grease”,25g7myBXxptpyDqcTNgYpF,54,1978-04-04,day,{'isrc': 'NLF057890005'},https://open.spotify.com/track/25g7myBXxptpyDqcTNgYpF,"[{'artist_name': 'John Travolta', 'artist_id': '4hKkEHkaqCsyxNxXEsszVH'}]",,,,,,,,,,,,
Grease - 2007 Remaster,5Vrczz39CvlD3OGCa6utoA,65,1978,year,{'isrc': 'USRH10720957'},https://open.spotify.com/track/5Vrczz39CvlD3OGCa6utoA,"[{'artist_name': 'Frankie Valli', 'artist_id': '3CDKmzJu6uwEGnPLLZffpD'}]",0.82,0.464,11.0,-8.45,1.0,0.0481,0.156,0.0,0.101,0.872,109.374,207307.0
Honesty,34E0Higz6fFVXlbVsn6TIW,61,1978-10-13,day,{'isrc': 'USSM17800447'},https://open.spotify.com/track/34E0Higz6fFVXlbVsn6TIW,"[{'artist_name': 'Billy Joel', 'artist_id': '6zFYqv1mOsgBRQbae3JJ9e'}]",0.552,0.265,10.0,-15.482,1.0,0.0332,0.415,0.0,0.107,0.212,135.476,233507.0
Double Vision,0fsj3HxzBHev6EJ7OLFE3r,60,1978,year,{'isrc': 'USAT20803023'},https://open.spotify.com/track/0fsj3HxzBHev6EJ7OLFE3r,"[{'artist_name': 'Foreigner', 'artist_id': '6IRouO5mvvfcyxtPDKMYFN'}]",0.682,0.711,9.0,-7.637,0.0,0.0325,0.179,9.53e-05,0.126,0.766,129.546,224533.0
Da Ya Think I'm Sexy?,4z7maGZkAonDlXlwo8q69f,73,1978-11-24,day,{'isrc': 'USWB10807926'},https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",0.715,0.689,2.0,-8.065,0.0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333.0
You're The One That I Want - From “Grease”,0B9x2BRHqj3Qer7biM3pU3,78,1978-04-04,day,{'isrc': 'NLF057890004'},https://open.spotify.com/track/0B9x2BRHqj3Qer7biM3pU3,"[{'artist_name': 'John Travolta', 'artist_id': '4hKkEHkaqCsyxNxXEsszVH'}, {'artist_name': 'Olivia Newton-John', 'artist_id': '4BoRxUdrcgbbq1rxJvvhg9'}]",0.758,0.612,0.0,-11.403,1.0,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840.0
Summer Nights - From “Grease”,2AVkArcfALVk2X8sfPRzya,71,1978-04-04,day,{'isrc': 'NLF057890002'},https://open.spotify.com/track/2AVkArcfALVk2X8sfPRzya,"[{'artist_name': 'John Travolta', 'artist_id': '4hKkEHkaqCsyxNxXEsszVH'}, {'artist_name': 'Olivia Newton-John', 'artist_id': '4BoRxUdrcgbbq1rxJvvhg9'}]",,,,,,,,,,,,
You Don't Bring Me Flowers,7qmqeHzgNQTOnl1NUgRFO4,52,1978-12-16,day,{'isrc': 'USUG11400770'},https://open.spotify.com/track/7qmqeHzgNQTOnl1NUgRFO4,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}, {'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",,,,,,,,,,,,
Roxanne,3EYOJ48Et32uATr9ZmLnAo,78,1978-11-02,day,{'isrc': 'GBAAM0201086'},https://open.spotify.com/track/3EYOJ48Et32uATr9ZmLnAo,"[{'artist_name': 'The Police', 'artist_id': '5NGO30tJxFlKixkPSgXcFE'}]",0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,191947.0
My Life,4ZoBC5MhSEzuknIgAkBaoT,72,1978-10-13,day,{'isrc': 'USSM17800448'},https://open.spotify.com/track/4ZoBC5MhSEzuknIgAkBaoT,"[{'artist_name': 'Billy Joel', 'artist_id': '6zFYqv1mOsgBRQbae3JJ9e'}]",0.741,0.647,2.0,-12.878,1.0,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000.0
Sultans of Swing,6cr6UDpkjEaMQ80OjWqEBQ,67,1978-10-07,day,{'isrc': 'GBF089601041'},https://open.spotify.com/track/6cr6UDpkjEaMQ80OjWqEBQ,"[{'artist_name': 'Dire Straits', 'artist_id': '0WwSkZ7LtFUFjGjMZBMt6T'}]",0.73,0.868,5.0,-7.325,1.0,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400.0
Miss You - Remastered,3hJLKtTpgct9Y9wKww0BiR,72,1978-06-09,day,{'isrc': 'GBCJN7800001'},https://open.spotify.com/track/3hJLKtTpgct9Y9wKww0BiR,"[{'artist_name': 'The Rolling Stones', 'artist_id': '22bE4uQ6baNwSHPVcDxLCe'}]",0.795,0.71,9.0,-4.746,0.0,0.0392,0.443,0.0215,0.344,0.845,109.689,288667.0
Hot Blooded,6xMHglHoafdDFGXS6qfwSH,62,1978,year,{'isrc': 'USAT20803018'},https://open.spotify.com/track/6xMHglHoafdDFGXS6qfwSH,"[{'artist_name': 'Foreigner', 'artist_id': '6IRouO5mvvfcyxtPDKMYFN'}]",0.705,0.806,0.0,-4.83,1.0,0.0814,0.229,0.0,0.0676,0.763,117.945,268693.0
With A Little Luck - Remastered 1993,0wLpW3AwfNicWHef8joJLb,51,1978-03-31,day,{'isrc': 'GBCCS0700630'},https://open.spotify.com/track/0wLpW3AwfNicWHef8joJLb,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Too Much Heaven,6T5GTy1l6dRmagqpNPjdoc,69,1979-02-05,day,{'isrc': 'NLF057890032'},https://open.spotify.com/track/6T5GTy1l6dRmagqpNPjdoc,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.495,0.439,6.0,-13.212,1.0,0.0467,0.44,8.88e-05,0.725,0.353,165.922,296000.0
"Shake Your Body (Down to the Ground) - 7"" Version",26QORAYrHVWk6Pn6ELkzvn,50,2021-02-12,day,{'isrc': 'USSM17800842'},https://open.spotify.com/track/26QORAYrHVWk6Pn6ELkzvn,"[{'artist_name': 'The Jacksons', 'artist_id': '2yrbLiuBmc9j81lTX3XUuI'}]",,,,,,,,,,,,
Hopelessly Devoted To You - From “Grease”,5BUq9bdtsm3LWw5laJeJ4R,72,1978-04-04,day,{'isrc': 'NLF057890003'},https://open.spotify.com/track/5BUq9bdtsm3LWw5laJeJ4R,"[{'artist_name': 'Olivia Newton-John', 'artist_id': '4BoRxUdrcgbbq1rxJvvhg9'}]",,,,,,,,,,,,
You Don't Bring Me Flowers,7qmqeHzgNQTOnl1NUgRFO4,52,1978-12-16,day,{'isrc': 'USUG11400770'},https://open.spotify.com/track/7qmqeHzgNQTOnl1NUgRFO4,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}, {'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",,,,,,,,,,,,
Follow You Follow Me - 2007 Remaster,6gyU6PaPpzTCUYzZcVICwk,61,1978-04-07,day,{'isrc': 'GBAAA0700083'},https://open.spotify.com/track/6gyU6PaPpzTCUYzZcVICwk,"[{'artist_name': 'Genesis', 'artist_id': '3CkvROUTQ6nRi9yQOcsB50'}]",0.534,0.715,7.0,-9.988,1.0,0.0335,0.125,0.109,0.0761,0.763,93.307,240627.0
Tragedy,6UXXeFqMBGiqjkzQzkMT3E,69,1979-02-05,day,{'isrc': 'NLF057990026'},https://open.spotify.com/track/6UXXeFqMBGiqjkzQzkMT3E,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.665,0.532,2.0,-10.793,1.0,0.0277,0.0889,0.0109,0.296,0.81,117.955,303333.0
Goodnight Tonight,6mDouoIwwH5Pjbx1KUhXIB,41,1987-11-02,day,{'isrc': 'GBCCS0700185'},https://open.spotify.com/track/6mDouoIwwH5Pjbx1KUhXIB,"[{'artist_name': 'Wings', 'artist_id': '3sFhA6G1N0gG1pszb6kk1m'}]",,,,,,,,,,,,
Wonderful Christmastime - Edited Version / Remastered 2011,1SV1fxF65n9NhRHp3KlBuu,66,1980-05-16,day,{'isrc': 'GBCCS1000219'},https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu,"[{'artist_name': 'Paul McCartney', 'artist_id': '4STHEaNw4mPZ2tzheohgXB'}]",,,,,,,,,,,,
Walking On The Moon,62uLNJgVZaFiEiKV4LpoYJ,68,1979-10-02,day,{'isrc': 'GBAAM0201175'},https://open.spotify.com/track/62uLNJgVZaFiEiKV4LpoYJ,"[{'artist_name': 'The Police', 'artist_id': '5NGO30tJxFlKixkPSgXcFE'}]",,,,,,,,,,,,
Don't Stop 'Til You Get Enough,46eu3SBuFCXWsPT39Yg3tJ,77,1979-08-10,day,{'isrc': 'USSM17900816'},https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.878,0.821,11.0,-9.875,1.0,0.089,0.126,0.0461,0.183,0.947,118.881,365467.0
Voulez-Vous,17OqI90oTFZ3J8PVu6j07V,72,1979,year,{'isrc': 'SEAYD7901020'},https://open.spotify.com/track/17OqI90oTFZ3J8PVu6j07V,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
