song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Cheerleader - Felix Jaehn Remix Radio Edit,023OVLNzXhX0j7CxswUt6D,66,2015-10-16,day,{'isrc': 'USQX91500448'},https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D,"[{'artist_name': 'OMI', 'artist_id': '5MouCg6ta7zAxsfMEbc1uh'}]",0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560.0
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,88,2016-11-17,day,{'isrc': 'USAT21602948'},https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,"[{'artist_name': 'Bruno Mars', 'artist_id': '0du5cEVh5yTK9QJze8zA0C'}]",,,,,,,,,,,,
Señorita,6v3KW9xbzN5yKLt9YKDYA2,78,2019-06-19,day,{'isrc': 'USUM71911283'},https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"[{'artist_name': 'Shawn Mendes', 'artist_id': '7n2wHs1TKAczGzO7Dd2rGr'}, {'artist_name': 'Camila Cabello', 'artist_id': '4nDoRrQiYLoBzwC5BhVJzF'}]",,,,,,,,,,,,
"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,79,2019-02-08,day,{'isrc': 'USUM71819361'},https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,"[{'artist_name': 'Ariana Grande', 'artist_id': '66CXWjxzNUsdJxJ2JdwvnR'}]",0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,207320.0
Starboy,7MXVkk9YMctZqd1Srtv4MB,88,2016-11-25,day,{'isrc': 'USUG11600976'},https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,"[{'artist_name': 'The Weeknd', 'artist_id': '1Xyo4u8uXC1ZmMpatF05PJ'}, {'artist_name': 'Daft Punk', 'artist_id': '4tZwfgrHOc3mvqYlEYSvVi'}]",0.678,0.588,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453.0
7 Years,5kqIPrATaCc2LqxVWzQGbk,80,2016-04-01,day,{'isrc': 'USWB11506516'},https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,"[{'artist_name': 'Lukas Graham', 'artist_id': '25u4wHJWxCA9vO0CzxAbK7'}]",0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,237300.0
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,88,2017-04-07,day,{'isrc': 'USQX91700278'},https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,"[{'artist_name': 'The Chainsmokers', 'artist_id': '69GGBxA162lTqCwzJG5jLp'}, {'artist_name': 'Coldplay', 'artist_id': '4gzpq5DPGxSnKTe4SA8HAU'}]",0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0
Sugar,2iuZJX9X9P0GKaE93xcPjk,80,2014-09-02,day,{'isrc': 'USUM71410340'},https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk,"[{'artist_name': 'Maroon 5', 'artist_id': '04gDigrS5kc9YWfZHwBETP'}]",,,,,,,,,,,,
Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,72,2018-06-22,day,{'isrc': 'USWB11701181'},https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,"[{'artist_name': 'Bebe Rexha', 'artist_id': '64M6ah0SkkRsnPGtGiRAbb'}, {'artist_name': 'Florida Georgia Line', 'artist_id': '3b8QkneNDz4JHKKKlLgYZg'}]",,,,,,,,,,,,
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,85,2019-05-17,day,{'isrc': 'DEUM71807062'},https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,"[{'artist_name': 'Lewis Capaldi', 'artist_id': '4GNC7GD6oZMSxPGyXy4MNB'}]",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0
Cruise,0i5el041vd6nxrGEU8QRxy,69,2012-01-01,day,{'isrc': 'USUM71207991'},https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy,"[{'artist_name': 'Florida Georgia Line', 'artist_id': '3b8QkneNDz4JHKKKlLgYZg'}]",0.457,0.948,10.0,-3.364,1.0,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960.0
Born This Way,6r2BECwMgEoRb5yLfp0Hca,68,2011-01-01,day,{'isrc': 'USUM71100638'},https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca,"[{'artist_name': 'Lady Gaga', 'artist_id': '1HY2Jd0NmPuamShAr6KMms'}]",,,,,,,,,,,,
Grenade,2tJulUYLDKOg9XrtVkMgcJ,79,2010-05-11,day,{'isrc': 'USAT21001883'},https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ,"[{'artist_name': 'Bruno Mars', 'artist_id': '0du5cEVh5yTK9QJze8zA0C'}]",0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227,110.443,223253.0
Timber,3cHyrEgdyYRjgJKSOiOtcS,84,2012,year,{'isrc': 'USRC11301695'},https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS,"[{'artist_name': 'Pitbull', 'artist_id': '0TnOYISbd1XYRBk9myaseg'}, {'artist_name': 'Kesha', 'artist_id': '6LqNN22kT3074XbTVUrhzX'}]",0.581,0.963,11.0,-4.087,1.0,0.0981,0.0295,0.0,0.139,0.788,129.992,204160.0
7 rings,6ocbgoVGwYJhOv1GgI9NsF,82,2019-02-08,day,{'isrc': 'USUM71900110'},https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,"[{'artist_name': 'Ariana Grande', 'artist_id': '66CXWjxzNUsdJxJ2JdwvnR'}]",0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,178627.0
Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,84,2010-01-01,day,{'isrc': 'USUM71023200'},https://open.spotify.com/track/2ENexcMEMsYk0rVJigVD3i,"[{'artist_name': 'Rihanna', 'artist_id': '5pKCCKE2ajJHZ9KAiaK11H'}]",,,,,,,,,,,,
Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,83,2012-09-18,day,{'isrc': 'USRC11200786'},https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,"[{'artist_name': 'P!nk', 'artist_id': '1KCSPY1glIKqW2TotWuXOR'}, {'artist_name': 'Nate Ruess', 'artist_id': '1qUjOF5fzrpoNycD36b2jZ'}]",0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441,95.002,242733.0
Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,84,2015-05-15,day,{'isrc': 'USAT21500597'},https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,"[{'artist_name': 'Twenty One Pilots', 'artist_id': '3YQKmKGau1PzlVlkL1iodx'}]",0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0
Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,73,2019-10-17,day,{'isrc': 'QZES71982312'},https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,"[{'artist_name': 'Tones And I', 'artist_id': '2NjfBq1NflQcKSeiDooVjY'}]",0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438.0
Circles,21jGcNKet2qwijlDFuPiPb,85,2019-09-06,day,{'isrc': 'USUM71915699'},https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"[{'artist_name': 'Post Malone', 'artist_id': '246dkjvS1zLTtiykXe5h60'}]",0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280.0
Circles,21jGcNKet2qwijlDFuPiPb,85,2019-09-06,day,{'isrc': 'USUM71915699'},https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"[{'artist_name': 'Post Malone', 'artist_id': '246dkjvS1zLTtiykXe5h60'}]",0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280.0
Bodak Yellow,6KBYefIoo7KydImq1uUQlL,71,2018-04-06,day,{'isrc': 'USAT21701762'},https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,"[{'artist_name': 'Cardi B', 'artist_id': '4kYSro6naA4h99UJvo89HB'}]",,,,,,,,,,,,
Dynamite,2CEgGE6aESpnmtfiZwYlbV,74,2010-01-01,day,{'isrc': 'GBUM71003721'},https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,"[{'artist_name': 'Taio Cruz', 'artist_id': '6MF9fzBmfXghAz953czmBC'}]",,,,,,,,,,,,
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,88,2017-04-14,day,{'isrc': 'USUM71703085'},https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,"[{'artist_name': 'Kendrick Lamar', 'artist_id': '2YZyLoL8N0Wb9xBt1NhZWg'}]",0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000.0
Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,81,2019-09-06,day,{'isrc': 'USUM71814888'},https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,"[{'artist_name': 'Post Malone', 'artist_id': '246dkjvS1zLTtiykXe5h60'}, {'artist_name': 'Swae Lee', 'artist_id': '1zNqQNIdeOUZHb8zbZRFMX'}]",,,,,,,,,,,,
Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,81,2014-09-19,day,{'isrc': 'USSM11307291'},https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,"[{'artist_name': 'Hozier', 'artist_id': '2FXC3k01G6Gw61bmprjgqS'}]",0.566,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.116,0.437,128.945,241693.0
Watch Me (Whip / Nae Nae),5RIVoVdkDLEygELLCniZFr,65,2015-05-04,day,{'isrc': 'USUM71506622'},https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr,"[{'artist_name': 'Silentó', 'artist_id': '7juKTDFlPesGeWQ1GmjmOv'}]",,,,,,,,,,,,
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,84,2011-05-23,day,{'isrc': 'USSM11002931'},https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,"[{'artist_name': 'Foster The People', 'artist_id': '7gP3bB2nilZXLfPHJhMdvc'}]",0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,80,2013-10-04,day,{'isrc': 'USRC11301214'},https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,"[{'artist_name': 'Miley Cyrus', 'artist_id': '5YGY8feqx7naU7z4HrwZM6'}]",0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,221360.0
Diamonds,1z9kQ14XBSN0r2v6fx4IdG,72,2012-01-01,day,{'isrc': 'USUM71211793'},https://open.spotify.com/track/1z9kQ14XBSN0r2v6fx4IdG,"[{'artist_name': 'Rihanna', 'artist_id': '5pKCCKE2ajJHZ9KAiaK11H'}]",0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147.0
The Monster,48RrDBpOSSl1aLVCalGl5C,79,2013-11-05,day,{'isrc': 'USUM71314082'},https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,"[{'artist_name': 'Eminem', 'artist_id': '7dGJo4pcD2V6oG8kP0tJRR'}, {'artist_name': 'Rihanna', 'artist_id': '5pKCCKE2ajJHZ9KAiaK11H'}]",0.781,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189.0
One More Night,4XNrMwGx1SqP01sqkGTDmo,72,2012-01-01,day,{'isrc': 'USUM71203514'},https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,"[{'artist_name': 'Maroon 5', 'artist_id': '04gDigrS5kc9YWfZHwBETP'}]",0.718,0.82,5.0,-3.453,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467.0
Chandelier,2s1sdSqGcKxpPr5lCl7jAV,71,2015-05-04,day,{'isrc': 'USRC11400498'},https://open.spotify.com/track/2s1sdSqGcKxpPr5lCl7jAV,"[{'artist_name': 'Sia', 'artist_id': '5WUlDfRSoLAfcVSX1WnrxN'}]",0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0
Truth Hurts,3HWzoMvoF3TQfYg4UPszDq,70,2019-04-19,day,{'isrc': 'USAT21703896'},https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,"[{'artist_name': 'Lizzo', 'artist_id': '56oDRnqbIiwx4mymNEv7dS'}]",,,,,,,,,,,,
Payphone,4P0osvTXoSYZZC2n8IFH3c,72,2012-01-01,day,{'isrc': 'USUM71203347'},https://open.spotify.com/track/4P0osvTXoSYZZC2n8IFH3c,"[{'artist_name': 'Maroon 5', 'artist_id': '04gDigrS5kc9YWfZHwBETP'}, {'artist_name': 'Wiz Khalifa', 'artist_id': '137W8MRPWKqSmrBGDBFSop'}]",,,,,,,,,,,,
We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,73,2021-11-12,day,{'isrc': 'USUG12103668'},https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,"[{'artist_name': 'Taylor Swift', 'artist_id': '06HL4z0CvFAxyc27GXpf02'}]",,,,,,,,,,,,
Fuck You,4ycLiPVzE5KamivXrAzGFG,66,2010-11-09,day,{'isrc': 'USAT21001768'},https://open.spotify.com/track/4ycLiPVzE5KamivXrAzGFG,"[{'artist_name': 'CeeLo Green', 'artist_id': '5nLYd9ST4Cnwy6NHaCxbj8'}]",,,,,,,,,,,,
