song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
"Bailamos - From ""Wild Wild West""",1ySwd43oWXbrytN2BD0Mhb,63,1999-11-23,day,{'isrc': 'USIR19915208'},https://open.spotify.com/track/1ySwd43oWXbrytN2BD0Mhb,"[{'artist_name': 'Enrique Iglesias', 'artist_id': '7qG3b048QCHVRO5Pv1T5lw'}]",,,,,,,,,,,,
If You Had My Love,3x4yV0hW5Ve3TKhFkXSqFn,62,1999-06-01,day,{'isrc': 'USSM19900608'},https://open.spotify.com/track/3x4yV0hW5Ve3TKhFkXSqFn,"[{'artist_name': 'Jennifer Lopez', 'artist_id': '2DlGxzQSjYe5N6G9nkYghR'}]",0.68,0.625,11.0,-7.0,0.0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,266000.0
Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,79,1999,year,{'isrc': 'USRC19900032'},https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP,"[{'artist_name': 'Christina Aguilera', 'artist_id': '1l7ZsJRRS8wlW3WfJfPfNS'}]",0.627,0.8,1.0,-6.945,1.0,0.162,0.21,0.000123,0.137,0.912,175.815,217573.0
LOVE～Destiny～,5tJS8znabf9HE4aAbLHLWK,41,1999-04-14,day,{'isrc': 'JPB609909101'},https://open.spotify.com/track/5tJS8znabf9HE4aAbLHLWK,"[{'artist_name': 'Ayumi Hamasaki', 'artist_id': '3Mvc8kRgr8LRYYgvFmlZqn'}]",,,,,,,,,,,,
No Scrubs,1KGi9sZVMeszgZOWivFpxs,81,1999-02-23,day,{'isrc': 'USLF29900479'},https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,"[{'artist_name': 'TLC', 'artist_id': '0TImkz4nPqjegtVSMZnMRq'}]",0.743,0.675,8.0,-4.267,0.0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400.0
Born to Make You Happy,4l1MNtoCiTxBwf6yxD7kFd,59,1999-01-12,day,{'isrc': 'USJI19910454'},https://open.spotify.com/track/4l1MNtoCiTxBwf6yxD7kFd,"[{'artist_name': 'Britney Spears', 'artist_id': '26dSoYclwsYLMAKD3tpOr4'}]",,,,,,,,,,,,
TO BE,1CfZ2ms3Wgs3RSjJQSTPKi,46,1999-11-10,day,{'isrc': 'JPB609912601'},https://open.spotify.com/track/1CfZ2ms3Wgs3RSjJQSTPKi,"[{'artist_name': 'Ayumi Hamasaki', 'artist_id': '3Mvc8kRgr8LRYYgvFmlZqn'}]",,,,,,,,,,,,
Unpretty,0BUoLE4o9eVahDHvTqak67,61,1999-02-23,day,{'isrc': 'USLF29900143'},https://open.spotify.com/track/0BUoLE4o9eVahDHvTqak67,"[{'artist_name': 'TLC', 'artist_id': '0TImkz4nPqjegtVSMZnMRq'}]",0.648,0.622,7.0,-6.063,1.0,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067.0
"Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0,69,1999-07-27,day,{'isrc': 'USSM19900561'},https://open.spotify.com/track/1Oi2zpmL81Q0yScF1zxaC0,"[{'artist_name': ""Destiny's Child"", 'artist_id': '1Y8cdNmUJH7yBTd9yOvr5i'}]",0.845,0.576,11.0,-5.15,0.0,0.153,0.139,0.0,0.0764,0.461,127.641,256027.0
Say My Name,7H6ev70Weq6DdpZyyTmUXk,78,1999-07-27,day,{'isrc': 'USSM19901056'},https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk,"[{'artist_name': ""Destiny's Child"", 'artist_id': '1Y8cdNmUJH7yBTd9yOvr5i'}]",,,,,,,,,,,,
(You Drive Me) Crazy,1DSJNBNhGZCigg9ll5VeZv,67,1999-01-12,day,{'isrc': 'USJI19910451'},https://open.spotify.com/track/1DSJNBNhGZCigg9ll5VeZv,"[{'artist_name': 'Britney Spears', 'artist_id': '26dSoYclwsYLMAKD3tpOr4'}]",0.748,0.939,0.0,-4.288,0.0,0.0341,0.0534,0.0,0.32,0.96,104.001,198067.0
I Still Believe,2feekrJqyB9lBEBgC54IQn,56,1998-11-17,day,{'isrc': 'USSM19804717'},https://open.spotify.com/track/2feekrJqyB9lBEBgC54IQn,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",,,,,,,,,,,,
Sometimes,1UI0l2L66HJ9AtoEOlHzv4,68,1999-01-12,day,{'isrc': 'USJI19910452'},https://open.spotify.com/track/1UI0l2L66HJ9AtoEOlHzv4,"[{'artist_name': 'Britney Spears', 'artist_id': '26dSoYclwsYLMAKD3tpOr4'}]",0.745,0.742,10.0,-5.693,1.0,0.0259,0.42,0.0,0.102,0.806,95.996,245067.0
Come on over Baby (All I Want Is You) - Radio Version,7A0apkTSTvMbSI7yplcmlh,62,1999,year,{'isrc': 'USRC10000532'},https://open.spotify.com/track/7A0apkTSTvMbSI7yplcmlh,"[{'artist_name': 'Christina Aguilera', 'artist_id': '1l7ZsJRRS8wlW3WfJfPfNS'}]",,,,,,,,,,,,
Hard Knock Life (Ghetto Anthem),5Tl0HJvynZtKdSUMKbFVVX,65,1998-11-29,day,{'isrc': 'USRL19800886'},https://open.spotify.com/track/5Tl0HJvynZtKdSUMKbFVVX,"[{'artist_name': 'JAY-Z', 'artist_id': '3nFkdlSjzX9mRTtwJOzDYB'}]",0.884,0.679,10.0,-5.857,0.0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467.0
What a Girl Wants,5bGmuxShUba9maPswDnhCs,65,1999,year,{'isrc': 'USRC19901169'},https://open.spotify.com/track/5bGmuxShUba9maPswDnhCs,"[{'artist_name': 'Christina Aguilera', 'artist_id': '1l7ZsJRRS8wlW3WfJfPfNS'}]",0.754,0.819,0.0,-6.833,1.0,0.112,0.0684,0.0,0.345,0.818,142.137,215800.0
I Want It That Way,47BBI51FKFwOMlIiX6m8ya,83,1999-05-18,day,{'isrc': 'USJI19910614'},https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",,,,,,,,,,,,
Last Kiss,0QnONzv3TvHAWk294h6DaQ,72,1999,year,{'isrc': 'USSM19805513'},https://open.spotify.com/track/0QnONzv3TvHAWk294h6DaQ,"[{'artist_name': 'Pearl Jam', 'artist_id': '1w5Kfo2jwwIPruYS2UWh56'}]",0.622,0.692,7.0,-6.97,1.0,0.0276,0.363,0.000158,0.193,0.774,112.053,195467.0
I'd Do Anything For Love (But I Won't Do That) - Single Edit,391CwgcBxvUHmEKda2b5In,60,1993,year,{'isrc': 'USMC19341323'},https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In,"[{'artist_name': 'Meat Loaf', 'artist_id': '7dnB1wSxbYa8CejeVg98hz'}]",0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.412,0.304,105.212,316467.0
California Love - Original Version,3ia3dJETSOllPsv3LJkE35,81,1998-01-01,day,{'isrc': 'USUG10702628'},https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,"[{'artist_name': '2Pac', 'artist_id': '1ZwdS5xdxEREPySFridCfh'}, {'artist_name': 'Roger', 'artist_id': '3GMoVpWJy4smKuxFuFTwXC'}, {'artist_name': 'Dr. Dre', 'artist_id': '6DPYiyq5kWVQS4RGwxzPC7'}]",,,,,,,,,,,,
Candle In The Wind - Remastered 2014,1L9fzw2pXprOqtemTwtxXF,68,1973-10-05,day,{'isrc': 'GBUM71304954'},https://open.spotify.com/track/1L9fzw2pXprOqtemTwtxXF,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
Immortality (feat. Bee Gees),0HuNPrWCyZpCx59pu9ON99,64,1997-11-14,day,{'isrc': 'CAC229700105'},https://open.spotify.com/track/0HuNPrWCyZpCx59pu9ON99,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}, {'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",,,,,,,,,,,,
"No, No, No Pt. 2 (feat. Wyclef Jean)",5kHgrRO3hMDPehtH9VhYQc,50,1998-02-17,day,{'isrc': 'USSM19702178'},https://open.spotify.com/track/5kHgrRO3hMDPehtH9VhYQc,"[{'artist_name': ""Destiny's Child"", 'artist_id': '1Y8cdNmUJH7yBTd9yOvr5i'}, {'artist_name': 'Wyclef Jean', 'artist_id': '7aBzpmFXB4WWpPl2F7RjBe'}]",,,,,,,,,,,,
When You're Gone,7p9dd71JR2ucoAuO1Sy0VZ,67,1998-01-01,day,{'isrc': 'USAM19800328'},https://open.spotify.com/track/7p9dd71JR2ucoAuO1Sy0VZ,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}, {'artist_name': 'Melanie C', 'artist_id': '60vX3zLcdKRXvKLITVh5Df'}]",,,,,,,,,,,,
Heartbreak Hotel (feat. Faith Evans & Kelly Price),4J9u7UsXH7F6sFI32KnYuP,54,1998-11-17,day,{'isrc': 'USAR19800139'},https://open.spotify.com/track/4J9u7UsXH7F6sFI32KnYuP,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}, {'artist_name': 'Faith Evans', 'artist_id': '5NDMothbpdpq2xHqSjrrWn'}, {'artist_name': 'Kelly Price', 'artist_id': '49FeZO3eSrJs7oH7lYLU1r'}]",0.724,0.535,3.0,-7.616,0.0,0.0588,0.0477,0.0,0.0314,0.664,133.816,281493.0
Smooth (feat. Rob Thomas),0n2SEXB2qoRQg171q7XqeW,69,1999-06-15,day,{'isrc': 'USAR19900033'},https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,"[{'artist_name': 'Santana', 'artist_id': '6GI52t8N5F02MxU0g5U69P'}, {'artist_name': 'Rob Thomas', 'artist_id': '3aBkeBhwadnWMWoVJ2CxJC'}]",0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987.0
Heartbreaker (feat. JAY-Z),0jsANwwkkHyyeNyuTFq2XO,62,1999-11-02,day,{'isrc': 'USSM19918073'},https://open.spotify.com/track/0jsANwwkkHyyeNyuTFq2XO,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}, {'artist_name': 'JAY-Z', 'artist_id': '3nFkdlSjzX9mRTtwJOzDYB'}]",0.524,0.816,1.0,-5.872,1.0,0.37,0.384,0.0,0.349,0.789,200.031,285707.0
Maria Maria (feat. The Product G&B),3XKIUb7HzIF1Vu9usunMzc,72,1999-06-15,day,{'isrc': 'USAR19900035'},https://open.spotify.com/track/3XKIUb7HzIF1Vu9usunMzc,"[{'artist_name': 'Santana', 'artist_id': '6GI52t8N5F02MxU0g5U69P'}, {'artist_name': 'The Product G&B', 'artist_id': '782IpIScTpnDhYb9hyxOu1'}]",,,,,,,,,,,,
