song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,69,1984-11-12,day,{'isrc': 'USWB10002748'},https://open.spotify.com/track/1ZPlNanZsJSPK5h9YZZFbZ,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.773,0.656,3.0,-10.88,0.0,0.0381,0.202,0.00323,0.0697,0.971,119.754,218627.0
What's Love Got to Do with It - 2015 Remaster,3ErsOxqe2RmXkR65wkygDz,71,1984-05-29,day,{'isrc': 'GBAYE1401507'},https://open.spotify.com/track/3ErsOxqe2RmXkR65wkygDz,"[{'artist_name': 'Tina Turner', 'artist_id': '1zuJe6b1roixEKMOtyrEak'}]",,,,,,,,,,,,
Master and Servant,6E6RViXGAhLXHv4Sbe8e96,49,1984-09-24,day,{'isrc': 'GBAJH0601316'},https://open.spotify.com/track/6E6RViXGAhLXHv4Sbe8e96,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
Into the Groove,2m0M7YqCy4lXfedh18qd8N,63,2009-09-18,day,{'isrc': 'USWB10903605'},https://open.spotify.com/track/2m0M7YqCy4lXfedh18qd8N,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,83,1984-12-12,day,{'isrc': 'USAT29900662'},https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl,"[{'artist_name': 'Foreigner', 'artist_id': '6IRouO5mvvfcyxtPDKMYFN'}]",0.477,0.471,6.0,-10.036,1.0,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787.0
Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,82,1984-06-04,day,{'isrc': 'USSM18400416'},https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",0.527,0.942,1.0,-5.64,0.0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307.0
No More Lonely Nights (Ballad) - Remastered 1993,3CCBwpqjdar1PG6HHulmD0,51,1984-10-22,day,{'isrc': 'GBCCS0700379'},https://open.spotify.com/track/3CCBwpqjdar1PG6HHulmD0,"[{'artist_name': 'Paul McCartney', 'artist_id': '4STHEaNw4mPZ2tzheohgXB'}]",,,,,,,,,,,,
Material Girl,22sLuJYcvZOSoLLRYev1s5,71,2009-09-18,day,{'isrc': 'USWB10903617'},https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.742,0.883,0.0,-3.419,1.0,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280.0
I Want To Break Free - Remastered 2011,7h2yhVxcZOGyQdOwD4Hu8J,61,1984-02-27,day,{'isrc': 'GBUM71029625'},https://open.spotify.com/track/7h2yhVxcZOGyQdOwD4Hu8J,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.795,0.433,4.0,-8.927,1.0,0.0324,0.0853,0.000284,0.0762,0.6,108.947,258013.0
Cover Me,4U7NhC2rQTAhH7dw7H0goB,53,1984-06-04,day,{'isrc': 'USSM18400407'},https://open.spotify.com/track/4U7NhC2rQTAhH7dw7H0goB,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",0.535,0.884,9.0,-5.499,0.0,0.0407,0.00188,0.00126,0.14,0.796,120.555,205987.0
Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,79,1984-10-23,day,{'isrc': 'GBBBN0009712'},https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",0.62,0.574,0.0,-11.893,1.0,0.0421,0.272,0.0,0.0607,0.9,81.548,231333.0
Smooth Operator - Single Version,1Hv1VTm8zeOeybub15mA2R,80,1994-10-31,day,{'isrc': 'GBBBM8400016'},https://open.spotify.com/track/1Hv1VTm8zeOeybub15mA2R,"[{'artist_name': 'Sade', 'artist_id': '47zz7sob9NUcODy0BTDvKx'}]",,,,,,,,,,,,
Radio Ga Ga - Remastered 2011,1HmzAZUvhQLhLo2z3ocpZI,64,1984-02-27,day,{'isrc': 'GBUM71029623'},https://open.spotify.com/track/1HmzAZUvhQLhLo2z3ocpZI,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.744,0.502,5.0,-7.705,1.0,0.0359,0.179,0.000172,0.19,0.655,112.345,348227.0
Dress You Up,1Fhx9C87IjEAtWI9FF0IzF,49,1984-11-12,day,{'isrc': 'USWB10002750'},https://open.spotify.com/track/1Fhx9C87IjEAtWI9FF0IzF,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
Sad Songs (Say So Much),2LAgzgp3kmBG6uOqwms3eR,55,1984-07-09,day,{'isrc': 'GBF080300708'},https://open.spotify.com/track/2LAgzgp3kmBG6uOqwms3eR,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
People Are People,4WoKuMjwJXuy9IqX6AH5JE,62,1984-09-24,day,{'isrc': 'GBAJH0601312'},https://open.spotify.com/track/4WoKuMjwJXuy9IqX6AH5JE,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
All of You (feat. Diana Ross),6pKv5YkWARvUIXtzvw4iic,43,1984-09-25,day,{'isrc': 'NLB630000263'},https://open.spotify.com/track/6pKv5YkWARvUIXtzvw4iic,"[{'artist_name': 'Julio Iglesias', 'artist_id': '4etuCZVdP8yiNPn4xf0ie5'}, {'artist_name': 'Diana Ross', 'artist_id': '3MdG05syQeRYPPcClLaUGl'}]",,,,,,,,,,,,
Run To You,2RWFncSWZEhSRRifqiDNVV,73,1984-11-05,day,{'isrc': 'USAM18490003'},https://open.spotify.com/track/2RWFncSWZEhSRRifqiDNVV,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}]",,,,,,,,,,,,
Everything She Wants,5hXEcqQhEjfZdbIZLO8mf2,68,1984-10-23,day,{'isrc': 'GBBBN0009300'},https://open.spotify.com/track/5hXEcqQhEjfZdbIZLO8mf2,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",0.9,0.459,6.0,-15.557,0.0,0.0366,0.321,0.00399,0.165,0.962,115.091,302693.0
Angel,7ov1nZ2QZc3LIuCXXERZP0,47,1984-11-12,day,{'isrc': 'USWB10002747'},https://open.spotify.com/track/7ov1nZ2QZc3LIuCXXERZP0,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.752,0.593,7.0,-13.673,1.0,0.0367,0.296,0.000196,0.168,0.834,133.266,236133.0
Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,74,1984-06-04,day,{'isrc': 'USSM18400406'},https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",,,,,,,,,,,,
State of Shock,1sLTxLJzyoBJiPzv420KAx,42,1984-07-02,day,{'isrc': 'USSM10027407'},https://open.spotify.com/track/1sLTxLJzyoBJiPzv420KAx,"[{'artist_name': 'The Jacksons', 'artist_id': '2yrbLiuBmc9j81lTX3XUuI'}, {'artist_name': 'Mick Jagger', 'artist_id': '3d2pb1dHTm8b61zAGVUVvO'}]",0.98,0.846,8.0,-7.696,0.0,0.139,0.283,0.149,0.052,0.891,121.562,271000.0
Heaven,7Ewz6bJ97vUqk5HdkvguFQ,81,1984-11-05,day,{'isrc': 'USAM18490004'},https://open.spotify.com/track/7Ewz6bJ97vUqk5HdkvguFQ,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}]",0.382,0.589,9.0,-7.315,0.0,0.0267,0.0465,0.0,0.122,0.335,140.059,243360.0
I Just Called To Say I Love You,6RNDeRnWsRMjPdNVgupZCs,76,1999-11-23,day,{'isrc': 'USUMG9900476'},https://open.spotify.com/track/6RNDeRnWsRMjPdNVgupZCs,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.748,0.551,1.0,-9.054,1.0,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,262240.0
Infatuation,3ONQHqfJFlOqD5k0hQNmhH,39,1984,year,{'isrc': 'USWB10807927'},https://open.spotify.com/track/3ONQHqfJFlOqD5k0hQNmhH,"[{'artist_name': 'Rod Stewart', 'artist_id': '2y8Jo9CKhJvtfeKOsYzRdT'}]",,,,,,,,,,,,
Careless Whisper,5WDLRQ3VCdVrKw0njWe5E5,75,1998-11-09,day,{'isrc': 'GBBBM8402006'},https://open.spotify.com/track/5WDLRQ3VCdVrKw0njWe5E5,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",,,,,,,,,,,,
Blue Jean - 2018 Remaster,5vrMM7hAZPQx9955euW6Jb,49,1984-09-29,day,{'isrc': 'USJT11700514'},https://open.spotify.com/track/5vrMM7hAZPQx9955euW6Jb,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}]",0.559,0.849,2.0,-6.39,1.0,0.0308,0.0401,0.33,0.131,0.822,124.608,191907.0
Against All Odds (Take a Look at Me Now) - 2016 Remaster,63CHa6rmamv9OsehkRD8oz,75,2016-10-14,day,{'isrc': 'USRH11603367'},https://open.spotify.com/track/63CHa6rmamv9OsehkRD8oz,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.58,0.498,1.0,-6.901,1.0,0.0277,0.198,0.0,0.132,0.111,116.271,206360.0
Freedom,0PhU6i6Kei6x0CH3jocvA3,58,1984-10-23,day,{'isrc': 'GBBBN0009302'},https://open.spotify.com/track/0PhU6i6Kei6x0CH3jocvA3,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",0.591,0.651,0.0,-12.882,1.0,0.0424,0.42,1.97e-06,0.129,0.824,132.539,302200.0
Last Christmas,2FRnf9qhLbvw8fu4IBXx78,76,1984-11-29,day,{'isrc': 'GBBBM8400019'},https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",,,,,,,,,,,,
My Hometown,6dahFmHrgncgVJjsI1ws7e,59,1984-06-04,day,{'isrc': 'USSM18400417'},https://open.spotify.com/track/6dahFmHrgncgVJjsI1ws7e,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",0.652,0.338,9.0,-11.58,1.0,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667.0
Summer Of '69,0GONea6G2XdnHWjNZd6zt3,81,1984-11-05,day,{'isrc': 'USAM18490006'},https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,"[{'artist_name': 'Bryan Adams', 'artist_id': '3Z02hBLubJxuFJfhacLSDc'}]",0.508,0.834,2.0,-6.205,1.0,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053.0
One More Night - 2016 Remaster,6fkvIT9KFKxO8poBeKfaEf,69,1985-01-25,day,{'isrc': 'USRH11600247'},https://open.spotify.com/track/6fkvIT9KFKxO8poBeKfaEf,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.534,0.442,3.0,-9.442,1.0,0.0308,0.788,0.000351,0.0986,0.343,136.369,288973.0
Easy Lover,5LYJ631w9ps5h9tdvac7yP,72,1984-10-01,day,{'isrc': 'USSM18400801'},https://open.spotify.com/track/5LYJ631w9ps5h9tdvac7yP,"[{'artist_name': 'Philip Bailey', 'artist_id': '6ZNeppgfBLPUyugks9Yn1u'}, {'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.74,0.923,1.0,-5.082,1.0,0.0369,0.105,0.000163,0.0825,0.93,128.871,305867.0
I'm Your Man,2gG7E5OZi5D5QLRIctv63z,58,1986-11-25,day,{'isrc': 'GBBBM8501285'},https://open.spotify.com/track/2gG7E5OZi5D5QLRIctv63z,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",0.757,0.837,2.0,-6.943,1.0,0.0508,0.296,0.0,0.0567,0.592,132.152,243093.0
Part-Time Lover,0Dm43YLUlGdePpSbI1ct8h,71,1985-09-13,day,{'isrc': 'USMO18500543'},https://open.spotify.com/track/0Dm43YLUlGdePpSbI1ct8h,"[{'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",0.662,0.624,10.0,-13.606,0.0,0.0417,0.165,0.0,0.0674,0.961,174.513,252560.0
Saving All My Love for You,1lx8ddGT5wCD6W2xmLeRKG,69,1985-02-14,day,{'isrc': 'USAR18500021'},https://open.spotify.com/track/1lx8ddGT5wCD6W2xmLeRKG,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.636,0.264,6.0,-14.567,0.0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,238467.0
Crazy for You - Edit,6G7PVlifniapyhDCmWS2VM,65,1990,year,{'isrc': 'USWB19903825'},https://open.spotify.com/track/6G7PVlifniapyhDCmWS2VM,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
We Don't Need Another Hero (Thunderdome),50XXRUFNjs85P0MjCZ1c9X,67,1984-05-29,day,{'isrc': 'USCA29100186'},https://open.spotify.com/track/50XXRUFNjs85P0MjCZ1c9X,"[{'artist_name': 'Tina Turner', 'artist_id': '1zuJe6b1roixEKMOtyrEak'}]",,,,,,,,,,,,
Chain Reaction,3N3UmpRUvoZQrUREMen54e,41,1985-09-24,day,{'isrc': 'USRC18504358'},https://open.spotify.com/track/3N3UmpRUvoZQrUREMen54e,"[{'artist_name': 'Diana Ross', 'artist_id': '3MdG05syQeRYPPcClLaUGl'}]",0.806,0.6,11.0,-9.642,1.0,0.0329,0.091,0.000436,0.0836,0.756,127.814,227880.0
Greatest Love of All,6yJxCltgtmGxIgKOS6ndnu,68,1985-02-14,day,{'isrc': 'USAR18500139'},https://open.spotify.com/track/6yJxCltgtmGxIgKOS6ndnu,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.55e-06,0.117,0.248,131.242,291400.0
Nikita,3G0ENKW9vzV0SuYKaWFflI,69,1985-11-07,day,{'isrc': 'GBAMS8500203'},https://open.spotify.com/track/3G0ENKW9vzV0SuYKaWFflI,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",0.632,0.656,7.0,-9.29,1.0,0.0277,0.123,0.000264,0.0735,0.752,86.605,343240.0
Separate Lives - 2016 Remaster,6DEFVerhYVJ6ZkPJiPl5Sm,61,2016-10-14,day,{'isrc': 'USRH11603368'},https://open.spotify.com/track/6DEFVerhYVJ6ZkPJiPl5Sm,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}, {'artist_name': 'Marilyn Martin', 'artist_id': '3vtjCpFunIFNdbXkBVx0gL'}]",0.32,0.308,4.0,-9.118,1.0,0.0318,0.237,0.0,0.319,0.193,93.173,248907.0
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1OzrlK57iLTIjmbZC1ppWM,65,1985,year,{'isrc': 'USAR18500220'},https://open.spotify.com/track/1OzrlK57iLTIjmbZC1ppWM,"[{'artist_name': 'Dionne Warwick', 'artist_id': '2JSjCHK79gdaiPWdKiNUNp'}, {'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}, {'artist_name': 'Gladys Knight', 'artist_id': '2aXiJJHJei5BmCykxI37y0'}, {'artist_name': 'Stevie Wonder', 'artist_id': '7guDJrEfX3qb6FEbdPA5qi'}]",,,,,,,,,,,,
Freeway Of Love,0lpIVCLNQRBKffcRRNrHyh,45,1985,year,{'isrc': 'USAR18500023'},https://open.spotify.com/track/0lpIVCLNQRBKffcRRNrHyh,"[{'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}]",0.688,0.899,2.0,-6.328,1.0,0.0734,0.242,5.55e-06,0.0223,0.833,126.509,352093.0
Dancing in the Street - 2002 Remaster,6FnuMo55jNECTDdS1nD5H0,56,1985-08-12,day,{'isrc': 'USJT10200043'},https://open.spotify.com/track/6FnuMo55jNECTDdS1nD5H0,"[{'artist_name': 'David Bowie', 'artist_id': '0oSGxfWSnnOXhD2fKuz2Gy'}, {'artist_name': 'Mick Jagger', 'artist_id': '3d2pb1dHTm8b61zAGVUVvO'}]",0.6,0.816,4.0,-13.64,1.0,0.0431,0.117,0.0,0.126,0.744,130.99,204787.0
Russians,0MBYW7CcBJmsY3HTP05VQg,55,1985-01-01,day,{'isrc': 'USAM18500044'},https://open.spotify.com/track/0MBYW7CcBJmsY3HTP05VQg,"[{'artist_name': 'Sting', 'artist_id': '0Ty63ceoRnnJKVEYP0VQpk'}]",0.437,0.282,0.0,-17.567,0.0,0.035,0.458,0.0,0.18,0.198,115.517,238267.0
How Will I Know,5tdKaKLnC4SgtDZ6RlWeal,72,1985-02-14,day,{'isrc': 'USAR18500150'},https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.832,0.544,6.0,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,275533.0
Money for Nothing,4yqtwO7MQIIXqoiRBPHAgR,65,1985-05-13,day,{'isrc': 'GBF088500674'},https://open.spotify.com/track/4yqtwO7MQIIXqoiRBPHAgR,"[{'artist_name': 'Dire Straits', 'artist_id': '0WwSkZ7LtFUFjGjMZBMt6T'}]",0.667,0.655,2.0,-9.339,0.0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,506400.0
Shake the Disease,0a1SoGdF8U1PNHtfKRAx91,59,1986-03-17,day,{'isrc': 'GBAJH0000346'},https://open.spotify.com/track/0a1SoGdF8U1PNHtfKRAx91,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
If You Love Somebody Set Them Free,5Xhqe9xu6bKRSqLj1mS1SB,56,1985-01-01,day,{'isrc': 'USAM18500042'},https://open.spotify.com/track/5Xhqe9xu6bKRSqLj1mS1SB,"[{'artist_name': 'Sting', 'artist_id': '0Ty63ceoRnnJKVEYP0VQpk'}]",0.627,0.849,9.0,-10.61,0.0,0.0309,0.137,0.0,0.319,0.817,125.058,256227.0
Who's Zoomin' Who?,2kDMh0Imubeo6BkV1mY7vm,44,1985,year,{'isrc': 'USAR10001158'},https://open.spotify.com/track/2kDMh0Imubeo6BkV1mY7vm,"[{'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}]",0.788,0.532,8.0,-10.334,1.0,0.0375,0.376,1.63e-06,0.0622,0.841,110.057,284507.0
Sussudio - 2016 Remaster,4qM461TqtpnP4GLRIXwEnW,67,1985-01-25,day,{'isrc': 'USRH11600243'},https://open.spotify.com/track/4qM461TqtpnP4GLRIXwEnW,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.714,0.935,5.0,-5.195,1.0,0.0849,0.0529,0.0934,0.0515,0.725,121.232,263107.0
Sisters Are Doin' It for Themselves - Remastered Version,6pPCOXIQeNMr1oCWJTomSf,51,1985-04-29,day,{'isrc': 'GBARL0300619'},https://open.spotify.com/track/6pPCOXIQeNMr1oCWJTomSf,"[{'artist_name': 'Eurythmics', 'artist_id': '0NKDgy9j66h3DLnN8qu1bB'}, {'artist_name': 'Annie Lennox', 'artist_id': '5MspMQqdVbdwP6ax3GXqum'}, {'artist_name': 'Dave Stewart', 'artist_id': '7gcCQIlkkfbul5Mt0jBQkg'}, {'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}]",0.67,0.903,10.0,-5.796,0.0,0.0402,0.0129,0.0,0.331,0.953,136.193,357147.0
Walk of Life,423o3ZHIaBtGXyhF1uH41a,62,1985-05-13,day,{'isrc': 'GBF088500675'},https://open.spotify.com/track/423o3ZHIaBtGXyhF1uH41a,"[{'artist_name': 'Dire Straits', 'artist_id': '0WwSkZ7LtFUFjGjMZBMt6T'}]",0.461,0.936,4.0,-6.866,1.0,0.109,0.435,9.13e-05,0.124,0.804,172.404,252467.0
True Blue,7azOuDeJGbxt5mvq3GQHXp,58,1986-06-30,day,{'isrc': 'USWB19903353'},https://open.spotify.com/track/7azOuDeJGbxt5mvq3GQHXp,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.799,0.773,11.0,-10.035,1.0,0.0393,0.261,2.58e-06,0.044,0.896,118.045,258227.0
A Kind Of Magic - Remastered 2011,1LFK84nUerBbYfFd1LmnTm,56,1986-06-02,day,{'isrc': 'GBUM71029621'},https://open.spotify.com/track/1LFK84nUerBbYfFd1LmnTm,"[{'artist_name': 'Queen', 'artist_id': '1dfeR4HaWDbWqFHLkxsg1d'}]",0.671,0.775,9.0,-5.873,1.0,0.0354,0.018,0.00283,0.121,0.695,130.121,264253.0
Nasty,07OzC5JlcaDwEkzWmvqp6y,52,1986-02-04,day,{'isrc': 'USAM19500847'},https://open.spotify.com/track/07OzC5JlcaDwEkzWmvqp6y,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.839,0.89,1.0,-11.697,0.0,0.0628,0.452,0.0224,0.0866,0.575,103.652,243133.0
Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,83,1986-08-16,day,{'isrc': 'USPR38619998'},https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293.0
When I Think Of You,3mJ6pNcFM2CkykCYSREdKT,56,1986-02-04,day,{'isrc': 'USAM18600848'},https://open.spotify.com/track/3mJ6pNcFM2CkykCYSREdKT,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.759,0.639,9.0,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,116.207,235493.0
You Can Call Me Al,0qxYx4F3vm1AOnfux6dDxP,77,1986-08-12,day,{'isrc': 'USSM11002274'},https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,"[{'artist_name': 'Paul Simon', 'artist_id': '2CvCyf1gEVhI0mX6aFXmVI'}]",0.776,0.763,5.0,-8.124,1.0,0.0535,0.182,0.0065,0.077,0.82,128.433,280000.0
Why Can't This Be Love,0TaT50ZZxT4ytZxuqkE3A9,68,1986-03-24,day,{'isrc': 'USWB10902261'},https://open.spotify.com/track/0TaT50ZZxT4ytZxuqkE3A9,"[{'artist_name': 'Van Halen', 'artist_id': '2cnMpRsOVqtPMfq7YiFE6K'}]",0.531,0.626,0.0,-13.371,1.0,0.0452,0.0606,0.0,0.0767,0.746,88.236,227693.0
Invisible Touch - 2007 Remaster,0xpBr84T3FTm9j4D1MdPtk,70,1986-06-09,day,{'isrc': 'GBAAA0700779'},https://open.spotify.com/track/0xpBr84T3FTm9j4D1MdPtk,"[{'artist_name': 'Genesis', 'artist_id': '3CkvROUTQ6nRi9yQOcsB50'}]",0.659,0.878,0.0,-5.987,1.0,0.0298,0.339,0.000543,0.0731,0.843,131.037,209587.0
What Have You Done For Me Lately,2SFq0UIiBWkBgky0fkrHP0,48,1986-02-04,day,{'isrc': 'USAM19500846'},https://open.spotify.com/track/2SFq0UIiBWkBgky0fkrHP0,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.846,0.396,1.0,-12.408,1.0,0.0677,0.0157,0.0116,0.0656,0.841,114.045,299493.0
Papa Don't Preach,6A8OnjnpShshNpcqWtZRjr,63,1986-06-30,day,{'isrc': 'USWB19903344'},https://open.spotify.com/track/6A8OnjnpShshNpcqWtZRjr,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.807,0.906,5.0,-8.973,0.0,0.0371,0.311,0.000791,0.0248,0.971,121.54,345280.0
You Give Love A Bad Name,0rmGAIH9LNJewFw7nKzZnc,80,1986-08-16,day,{'isrc': 'USPR39402224'},https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.541,0.96,0.0,-2.947,0.0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707.0
The Edge of Heaven,5AhRNIjYPBleR1lfHphcrE,52,1986-07-01,day,{'isrc': 'GBBBN0009290'},https://open.spotify.com/track/5AhRNIjYPBleR1lfHphcrE,"[{'artist_name': 'Wham!', 'artist_id': '5lpH0xAS4fVfLkACg9DAuM'}]",0.493,0.665,9.0,-13.817,0.0,0.0424,0.117,0.0,0.159,0.877,152.644,270800.0
Amanda,4gpext9x0CbdD9NWaa4nDj,63,1986-01-01,day,{'isrc': 'USMC18621437'},https://open.spotify.com/track/4gpext9x0CbdD9NWaa4nDj,"[{'artist_name': 'Boston', 'artist_id': '29kkCKKGXheHuoO829FxWK'}]",0.449,0.424,7.0,-14.06,1.0,0.0323,0.32,1.69e-06,0.107,0.259,125.493,256200.0
Let's Wait Awhile,3333YXdcyths5CB8v28dZj,54,1986-02-04,day,{'isrc': 'USWWW0129522'},https://open.spotify.com/track/3333YXdcyths5CB8v28dZj,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.592,0.2,1.0,-16.392,1.0,0.0344,0.823,0.0,0.101,0.382,172.647,277400.0
Harlem Shuffle - Remastered 2009,2StkuotzPgX5FpSjMpTvlw,46,1986-03-24,day,{'isrc': 'GBUM70909375'},https://open.spotify.com/track/2StkuotzPgX5FpSjMpTvlw,"[{'artist_name': 'The Rolling Stones', 'artist_id': '22bE4uQ6baNwSHPVcDxLCe'}]",0.742,0.94,2.0,-3.485,1.0,0.0756,0.0866,0.0279,0.319,0.782,121.747,204427.0
I Knew You Were Waiting (For Me),2gJDyiRxxIglLXp545SPVL,63,2021-07-30,day,{'isrc': 'USAR18600111'},https://open.spotify.com/track/2gJDyiRxxIglLXp545SPVL,"[{'artist_name': 'Aretha Franklin', 'artist_id': '7nwUJBm0HE4ZxD3f5cy5ok'}, {'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",,,,,,,,,,,,
